param,importance,dataset,algorithm
"('min_samples_leaf'; 'min_samples_split')",0.0147413587425171,phpysQLwp.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.01158139208167,phpysQLwp.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00242191879790168,phpysQLwp.csv,DecisionTree
"('criterion'; 'max_features')",0.0023737784092902,phpysQLwp.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.000867038191735179,phpysQLwp.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.00665033394726362,phpysQLwp.csv,DecisionTree
criterion,0.00306922255838994,phpy0HwUD.csv,DecisionTree
max_features,0.0763618008094546,phpy0HwUD.csv,DecisionTree
min_samples_leaf,0.051525045233252,phpy0HwUD.csv,DecisionTree
min_samples_split,0.033791990610898,phpy0HwUD.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.136664311037792,phpy0HwUD.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.132625976556286,phpy0HwUD.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.126946991829061,phpy0HwUD.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0215295289056493,phpy0HwUD.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.01858384779304,phpy0HwUD.csv,DecisionTree
"('criterion'; 'max_features')",0.0145456739553929,phpy0HwUD.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0343868503800549,phpy0HwUD.csv,DecisionTree
criterion,0.00273568819604927,mfeat-morphological.csv,DecisionTree
max_features,0.400821852244215,mfeat-morphological.csv,DecisionTree
min_samples_leaf,0.188457484296771,mfeat-morphological.csv,DecisionTree
min_samples_split,0.0150546335172338,mfeat-morphological.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.115914046765857,mfeat-morphological.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.058398210465536,mfeat-morphological.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0399384991686322,mfeat-morphological.csv,DecisionTree
"('criterion'; 'max_features')",0.00758636399673021,mfeat-morphological.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00440279851494832,mfeat-morphological.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00305788461884772,mfeat-morphological.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.021895631729654,mfeat-morphological.csv,DecisionTree
criterion,0.00179538906013316,bridges.csv,DecisionTree
imputation,0.00168945297294662,bridges.csv,DecisionTree
max_features,0.389203644185644,bridges.csv,DecisionTree
min_samples_leaf,0.0535377346648358,bridges.csv,DecisionTree
min_samples_split,0.00510278106925019,bridges.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.124393697344549,bridges.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0318148854198027,bridges.csv,DecisionTree
"('imputation'; 'max_features')",0.0255281957020019,bridges.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.012581626296819,bridges.csv,DecisionTree
"('criterion'; 'max_features')",0.0120893874337166,bridges.csv,DecisionTree
"('imputation'; 'min_samples_leaf')",0.00672435179894887,bridges.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00487275703497877,bridges.csv,DecisionTree
"('imputation'; 'min_samples_split')",0.00318348021030932,bridges.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00218702561744695,bridges.csv,DecisionTree
"('criterion'; 'imputation')",0.0010000713254844,bridges.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0272073468745919,bridges.csv,DecisionTree
"('imputation'; 'max_features'; 'min_samples_leaf')",0.0602847902255547,bridges.csv,DecisionTree
criterion,0.0027810577061749,phpBG0Qsi.csv,DecisionTree
max_features,0.0523233876255714,phpBG0Qsi.csv,DecisionTree
min_samples_leaf,0.164242380022103,phpBG0Qsi.csv,DecisionTree
min_samples_split,0.0360257377934249,phpBG0Qsi.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.134459985206527,phpBG0Qsi.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.111889343840857,phpBG0Qsi.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0718527556834148,phpBG0Qsi.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0362399893066755,phpBG0Qsi.csv,DecisionTree
"('criterion'; 'max_features')",0.0165224233899297,phpBG0Qsi.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0142750138001857,phpBG0Qsi.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0584551478537168,phpBG0Qsi.csv,DecisionTree
criterion,0.00485446184224351,analcatdata_broadwaymult.csv,DecisionTree
imputation,0.00835415109611808,analcatdata_broadwaymult.csv,DecisionTree
max_features,0.283455602644101,analcatdata_broadwaymult.csv,DecisionTree
min_samples_leaf,0.182739742244171,analcatdata_broadwaymult.csv,DecisionTree
min_samples_split,0.0112595507367722,analcatdata_broadwaymult.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.134082362955062,analcatdata_broadwaymult.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.029394962924387,analcatdata_broadwaymult.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0242752729395588,analcatdata_broadwaymult.csv,DecisionTree
"('imputation'; 'max_features')",0.0144488524061866,analcatdata_broadwaymult.csv,DecisionTree
"('criterion'; 'max_features')",0.00900069054880142,analcatdata_broadwaymult.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00843870522970939,analcatdata_broadwaymult.csv,DecisionTree
"('imputation'; 'min_samples_leaf')",0.00742056444188235,analcatdata_broadwaymult.csv,DecisionTree
"('imputation'; 'min_samples_split')",0.00393462439355268,analcatdata_broadwaymult.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00189861487351237,analcatdata_broadwaymult.csv,DecisionTree
"('criterion'; 'imputation')",0.00131711750256576,analcatdata_broadwaymult.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0212311316799451,analcatdata_broadwaymult.csv,DecisionTree
"('imputation'; 'max_features'; 'min_samples_leaf')",0.03284749200336,analcatdata_broadwaymult.csv,DecisionTree
criterion,0.000594726344921474,php4fATLZ.csv,DecisionTree
max_features,0.300696250028835,php4fATLZ.csv,DecisionTree
min_samples_leaf,0.447556398026016,php4fATLZ.csv,DecisionTree
min_samples_split,0.0116112210194101,php4fATLZ.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.0971790959168995,php4fATLZ.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0430321029374991,php4fATLZ.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0201736169269002,php4fATLZ.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00247366046757782,php4fATLZ.csv,DecisionTree
"('criterion'; 'max_features')",0.00232634798998562,php4fATLZ.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.000928879732484366,php4fATLZ.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.00780731808738597,php4fATLZ.csv,DecisionTree
criterion,0.000390310091741012,phpSF8oeR.csv,DecisionTree
max_features,0.0565254081923872,phpSF8oeR.csv,DecisionTree
min_samples_leaf,0.755730933667074,phpSF8oeR.csv,DecisionTree
min_samples_split,0.00590899390725414,phpSF8oeR.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.0611060180698126,phpSF8oeR.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0217779840828536,phpSF8oeR.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0175117057624224,phpSF8oeR.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00373800741530607,phpSF8oeR.csv,DecisionTree
"('criterion'; 'max_features')",0.00335095979259092,phpSF8oeR.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00175116902371585,phpSF8oeR.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.010780571644842,phpSF8oeR.csv,DecisionTree
criterion,0.00255614671950841,analcatdata_dmft.csv,DecisionTree
max_features,0.0868390217150586,analcatdata_dmft.csv,DecisionTree
min_samples_leaf,0.155996916321793,analcatdata_dmft.csv,DecisionTree
min_samples_split,0.0240139408209274,analcatdata_dmft.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.167242404998415,analcatdata_dmft.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0897647479067331,analcatdata_dmft.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.075738676469835,analcatdata_dmft.csv,DecisionTree
"('criterion'; 'max_features')",0.0201921263145066,analcatdata_dmft.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0189018265120724,analcatdata_dmft.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0107046669826512,analcatdata_dmft.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0584382895881161,analcatdata_dmft.csv,DecisionTree
criterion,0.00161124607817205,phpTXWrKb.csv,DecisionTree
max_features,0.0741743773145858,phpTXWrKb.csv,DecisionTree
min_samples_leaf,0.260331729708637,phpTXWrKb.csv,DecisionTree
min_samples_split,0.0243320244849462,phpTXWrKb.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.19901087388432,phpTXWrKb.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0811987610639453,phpTXWrKb.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0733037514659684,phpTXWrKb.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0110277956689272,phpTXWrKb.csv,DecisionTree
"('criterion'; 'max_features')",0.0107886118472891,phpTXWrKb.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00630400131095111,phpTXWrKb.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0347127636959988,phpTXWrKb.csv,DecisionTree
criterion,0.00117796985316624,dataset_29_credit-a.csv,DecisionTree
imputation,0.00186535160360866,dataset_29_credit-a.csv,DecisionTree
max_features,0.308444180051827,dataset_29_credit-a.csv,DecisionTree
min_samples_leaf,0.184273375073536,dataset_29_credit-a.csv,DecisionTree
min_samples_split,0.00590367037048458,dataset_29_credit-a.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.141927530946033,dataset_29_credit-a.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0371760746154383,dataset_29_credit-a.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0257371812635652,dataset_29_credit-a.csv,DecisionTree
"('imputation'; 'max_features')",0.0197932187484077,dataset_29_credit-a.csv,DecisionTree
"('imputation'; 'min_samples_leaf')",0.00847256573109676,dataset_29_credit-a.csv,DecisionTree
"('criterion'; 'max_features')",0.00530051756882033,dataset_29_credit-a.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00340897092202228,dataset_29_credit-a.csv,DecisionTree
"('imputation'; 'min_samples_split')",0.00266525610867062,dataset_29_credit-a.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0010459310827914,dataset_29_credit-a.csv,DecisionTree
"('criterion'; 'imputation')",0.000520836856459778,dataset_29_credit-a.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0148944571283179,dataset_29_credit-a.csv,DecisionTree
"('imputation'; 'max_features'; 'min_samples_leaf')",0.0447219044932531,dataset_29_credit-a.csv,DecisionTree
criterion,0.106840105821204,dataset_113_primary-tumor.csv,DecisionTree
max_features,0.262259849492903,dataset_113_primary-tumor.csv,DecisionTree
min_samples_leaf,0.0957128825777851,dataset_113_primary-tumor.csv,DecisionTree
min_samples_split,0.0154912239876579,dataset_113_primary-tumor.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.0994963168968475,dataset_113_primary-tumor.csv,DecisionTree
"('criterion'; 'max_features')",0.0433640381428859,dataset_113_primary-tumor.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0429325659997037,dataset_113_primary-tumor.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0341607951324653,dataset_113_primary-tumor.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0264326723948784,dataset_113_primary-tumor.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0128034821191977,dataset_113_primary-tumor.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0739805933361015,dataset_113_primary-tumor.csv,DecisionTree
criterion,0.0286223843662291,vowel.csv,DecisionTree
max_features,0.438733174194393,vowel.csv,DecisionTree
min_samples_leaf,0.269990380414419,vowel.csv,DecisionTree
min_samples_split,0.00767935696255805,vowel.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.0740427043447017,vowel.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0236249315119626,vowel.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0192084297092876,vowel.csv,DecisionTree
"('criterion'; 'max_features')",0.0188774983266137,vowel.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0076711306704985,vowel.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00249738977775783,vowel.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0240006128977282,vowel.csv,DecisionTree
criterion,0.0120031516654494,php50jXam.csv,DecisionTree
max_features,0.52436803983481,php50jXam.csv,DecisionTree
min_samples_leaf,0.263212071394792,php50jXam.csv,DecisionTree
min_samples_split,0.00573450987780421,php50jXam.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.0616855531476044,php50jXam.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0171670353794716,php50jXam.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0155549369325276,php50jXam.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.0072334356507171,php50jXam.csv,DecisionTree
"('criterion'; 'max_features')",0.00650264518027564,php50jXam.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.00243056291243187,php50jXam.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.019540617333644,php50jXam.csv,DecisionTree
criterion,0.000460738996500581,pbc.csv,DecisionTree
imputation,0.00962446805493614,pbc.csv,DecisionTree
max_features,0.040692235475483,pbc.csv,DecisionTree
min_samples_leaf,0.0404543435048934,pbc.csv,DecisionTree
min_samples_split,0.0103999092017992,pbc.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.128202681318803,pbc.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0471277567636142,pbc.csv,DecisionTree
"('imputation'; 'min_samples_leaf')",0.0369302588061618,pbc.csv,DecisionTree
"('imputation'; 'max_features')",0.0345132788840508,pbc.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0342568168613076,pbc.csv,DecisionTree
"('imputation'; 'min_samples_split')",0.0133179905964787,pbc.csv,DecisionTree
"('criterion'; 'max_features')",0.00738651911032973,pbc.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.00633065349212722,pbc.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0029019036385758,pbc.csv,DecisionTree
"('criterion'; 'imputation')",0.0011071123832374,pbc.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0187464833846736,pbc.csv,DecisionTree
"('imputation'; 'max_features'; 'min_samples_leaf')",0.107907155106749,pbc.csv,DecisionTree
criterion,0.0248352222201276,php5J5AK6.csv,DecisionTree
max_features,0.0479970595460221,php5J5AK6.csv,DecisionTree
min_samples_leaf,0.201368586714235,php5J5AK6.csv,DecisionTree
min_samples_split,0.0256317934472462,php5J5AK6.csv,DecisionTree
"('max_features'; 'min_samples_leaf')",0.111229475797355,php5J5AK6.csv,DecisionTree
"('min_samples_leaf'; 'min_samples_split')",0.0693749017091949,php5J5AK6.csv,DecisionTree
"('max_features'; 'min_samples_split')",0.0643112041227767,php5J5AK6.csv,DecisionTree
"('criterion'; 'max_features')",0.0542347999307874,php5J5AK6.csv,DecisionTree
"('criterion'; 'min_samples_leaf')",0.037570843343276,php5J5AK6.csv,DecisionTree
"('criterion'; 'min_samples_split')",0.0205285594441944,php5J5AK6.csv,DecisionTree
"('criterion'; 'max_features'; 'min_samples_leaf')",0.0683120660417469,php5J5AK6.csv,DecisionTree
